   ID      Date       Time  Det  Cal1_1  Cal2_1  Flag  Cal1_2  Cal2_2  D_Cal1  D_Cal2  Cal1good  Cal2good 
 2013  20030329  56058.824   S1  0.8946  0.8731     1  1.6816  1.6466    0.88    0.89     1.682     1.647 
 2017  20030406  81727.542   S1  1.6959  1.6449     1  1.6537  1.6312    0.02    0.01     1.696     1.645 
 2020  20030410   41025.17   S1  1.6914  1.6469     1  1.6814  1.6489    0.01    0.00     1.691     1.647 
 2022  20030414  49707.755   S1  1.6872  1.6377     1  1.6989  1.6454    0.01    0.00     1.687     1.638 
 2023  20030419    4327.38   S1  1.6952  1.6462     1   1.685   1.648    0.01    0.00     1.695     1.646 
 2024  20030421   2190.531   S1  1.6735  1.6415     1  1.6905  1.6535    0.01    0.01     1.673     1.641 
 2027  20030422  32486.705   S1  1.6847  1.6427     1  1.6922  1.6492    0.00    0.00     1.685     1.643 
 2028  20030422  62784.147   S1  1.6802  1.6447     1   1.701    1.66    0.01    0.01     1.680     1.645 
 2036  20030426  84599.608   S1  1.6802  1.6392     1  1.6593  1.6373    0.01    0.00     1.680     1.639 
 3018  20030428  81078.883   S1      --      --     2      --      --      --      --     1.680     1.639 
 2042  20030505  32605.597   S1  1.6858  1.6438     1  1.6912  1.6462    0.00    0.00     1.686     1.644 
 2043  20030506   7451.471   S1  1.6822  1.6427     1  1.6805  1.6485    0.00    0.00     1.682     1.643 
 2044  20030509  21020.727   S1  1.6773  1.6388     1  1.6167  1.6382    0.04    0.00     1.677     1.639 
 2045  20030509  62905.415   S1  1.6751  1.6421     1   1.671   1.652    0.00    0.01     1.675     1.642 
 2046  20030514  66150.903   S1  1.6607  1.6392     1  1.6997  1.6397    0.02    0.00     1.661     1.639 
 2052  20030523  55859.448   S1  1.6739  1.6384     1  1.6808  1.6493    0.00    0.01     1.674     1.638 
 2059  20030601  79926.945   S1  1.6903  1.6558     1  1.6753  1.6533    0.01    0.00     1.690     1.656 
 2065  20030607   8357.392   S1  1.6657  1.6437     1   1.702   1.653    0.02    0.01     1.666     1.644 
 2079  20030614   5441.664   S1  1.6733  1.6423     1  1.6707  1.6487    0.00    0.00     1.673     1.642 
 2082  20030620  61854.444   S1  1.6811  1.6511     1  1.6742  1.6552    0.00    0.00     1.681     1.651 
 2087  20030706    135.262   S1  1.6776  1.6556     1  1.6613  1.6403    0.01    0.01     1.678     1.656 
 2089  20030710  83101.089   S1   1.671   1.649     1  1.6761  1.6541    0.00    0.00     1.671     1.649 
 2091  20030715  15950.855   S1  1.6702  1.6482     1  1.6891  1.6506    0.01    0.00     1.670     1.648 
 2094  20030721  85272.202   S1  1.6682  1.6462     1  1.6852  1.6422    0.01    0.00     1.668     1.646 
 2095  20030722  48700.685   S1  1.6745  1.6525     1   1.659   1.653    0.01    0.00     1.675     1.653 
 2096  20030725  42388.677   S1  1.6814  1.6454     1  1.6759  1.6474    0.00    0.00     1.681     1.645 
 2099  20030801  60709.178   S1  1.6726  1.6446     1  1.8214  1.6494    0.09    0.00     1.673     1.645 
 2102  20030806   11410.15   S1  1.6702  1.6482     1   1.673   1.652    0.00    0.00     1.670     1.648 
 2103  20030808  56868.585   S1  1.6692  1.6472     1  1.6866  1.6576    0.01    0.01     1.669     1.647 
 2106  20030814   11172.57   S1  1.6668  1.6448     1  1.6542  1.6322    0.01    0.01     1.667     1.645 
 2111  20030821  19896.973   S1   1.025  0.8195     2      --      --      --      --     1.667     1.645 
 2117  20030903  56599.217   S1  1.6751  1.6491     1  1.6791  1.6556    0.00    0.00     1.675     1.649 
 2119  20030916  79158.381   S1  1.6818  1.6488     1  1.6653  1.6433    0.01    0.00     1.682     1.649 
 2120  20030919  76237.946   S1  1.6854  1.6534     1  1.6735  1.6515    0.01    0.00     1.685     1.653 
 2123  20030922  66648.559   S1  1.6806  1.6466     1  1.6826  1.6606    0.00    0.01     1.681     1.647 
 2128  20031007  36731.227   S1  1.6841  1.6496     1  1.7046  1.6666    0.01    0.01     1.684     1.650 
 2131  20031016  86042.701   S1   1.686  1.6465     1  1.6816  1.6486    0.00    0.00     1.686     1.647 
 2135  20031020   7810.993   S1  1.6859  1.6459     1   1.684  1.6445    0.00    0.00     1.686     1.646 
 2156  20031026   5187.284   S1  1.6869  1.6509     1  1.7119  1.6584    0.01    0.00     1.687     1.651 
 2168  20031111  60315.432   S1  1.9399  1.9004     1  1.9086  1.8736    0.02    0.01     1.940     1.900 
 2174  20031118  23176.827   S1  1.9212  1.8842     1  1.9159  1.8669    0.00    0.01     1.921     1.884 
 2187  20031208  77678.338   S1  1.8798  1.8383     1  1.8628  1.8303    0.01    0.00     1.880     1.838 
 2188  20031210  42663.164   S1   1.874  1.8345     1  1.8962  1.8542    0.01    0.01     1.874     1.835 
 2189  20031210  76082.384   S1  1.8611  1.8271     1   1.905   1.852    0.02    0.01     1.861     1.827 
 2192  20031217  67005.371   S1  1.8626  1.8201     1  1.8321  1.8256    0.02    0.00     1.863     1.820 
 2194  20031219  20347.706   S1  1.8489  1.8184     1  1.8646  1.8361    0.01    0.01     1.849     1.818 
 2196  20031221  10720.973   S1  1.8521  1.8216     1  1.8395  1.8035    0.01    0.01     1.852     1.822 
 2198  20031225  31961.089   S1  1.8528  1.8053     1  1.8388  1.7963    0.01    0.00     1.853     1.805 
 2199  20031225  42703.936   S1  1.8411  1.8071     1  1.8364  1.8039    0.00    0.00     1.841     1.807 
 2201  20031226  64499.505   S1  1.8088  1.7903     1  1.8604  1.8059    0.03    0.01     1.809     1.790 
 2203  20031228  79812.744   S1  1.8369  1.8089     1  1.8465   1.802    0.01    0.00     1.837     1.809 
 2206  20040102  70525.271   S1  1.8217  1.7997     1  1.8168  1.7988    0.00    0.00     1.822     1.800 
 2215  20040116  67845.778   S1  1.8235  1.7925     1  1.8163  1.7843    0.00    0.00     1.823     1.792 
 2222  20040204   62330.75   S1  1.8123  1.7803     1  1.7944  1.7819    0.01    0.00     1.812     1.780 
 2223  20040205   34068.62   S1  1.8079  1.7859     1  1.8223  1.7748    0.01    0.01     1.808     1.786 
 2224  20040207  79916.319   S1  1.7963  1.7743     1  1.7991  1.7566    0.00    0.01     1.796     1.774 
 2225  20040210  40272.209   S1  1.8051  1.7756     1  1.8273  1.7918    0.01    0.01     1.805     1.776 
 2231  20040228    524.351   S1  1.7865  1.7645     1  1.7855  1.7635    0.00    0.00     1.786     1.764 
 2233  20040302  44640.988   S1  1.7862  1.7642     1  1.7676  1.7526    0.01    0.01     1.786     1.764 
 2234  20040312    156.476   S1   1.775   1.753     1  1.8083  1.7783    0.02    0.01     1.775     1.753 
 2235  20040316  65771.353   S1  1.7922  1.7602     1  1.7917  1.7607    0.00    0.00     1.792     1.760 
 2236  20040319  27961.146   S1  1.7848  1.7633     1  1.7971  1.7561    0.01    0.00     1.785     1.763 
 2237  20040320  73357.676   S1  1.7852  1.7562     1  1.7756  1.7511    0.01    0.00     1.785     1.756 
 2238  20040322  26945.811   S1  1.7737  1.7517     1  1.7784  1.7454    0.00    0.00     1.774     1.752 
 2239  20040324  37274.971   S1  1.7734  1.7559     1  1.8045   1.757    0.02    0.00     1.773     1.756 
 2242  20040329   40250.06   S1  1.7764  1.7549     1  1.7808  1.7588    0.00    0.00     1.776     1.755 
 2248  20040402  19682.576   S1  1.7674  1.7469     1  1.7785  1.7455    0.01    0.00     1.767     1.747 
 2256  20040414  40100.468   S1  1.7679  1.7474     1  1.7761  1.7541    0.00    0.00     1.768     1.747 
 2258  20040417   29111.38   S1  1.7594  1.7434     1  1.7772  1.7442    0.01    0.00     1.759     1.743 
 2259  20040421   9017.953   S1  1.7735  1.7515     1  1.7726  1.7526    0.00    0.00     1.774     1.752 
 2262  20040425   6766.019   S1   1.777   1.755     1  1.7713  1.7493    0.00    0.00     1.777     1.755 
 2263  20040425  59012.531   S1  1.7737  1.7517     1  1.7695  1.7475    0.00    0.00     1.774     1.752 
 2265  20040427  72756.251   S1  1.7719  1.7499     1  1.7656  1.7361    0.00    0.01     1.772     1.750 
 2266  20040429  39175.684   S1  1.7537  1.7477     1  1.7817  1.7602    0.02    0.01     1.754     1.748 
 2267  20040502  23818.935   S1  1.7688  1.7473     1  1.7586  1.7526    0.01    0.00     1.769     1.747 
 2268  20040503  76944.465   S1  1.7734  1.7514     1   1.769   1.749    0.00    0.00     1.773     1.751 
 2269  20040506  85456.682   S1  1.7714  1.7499     1  1.7772  1.7472    0.00    0.00     1.771     1.750 
 2270  20040510  35975.742   S1  1.7603  1.7468     1  1.7651  1.7431    0.00    0.00     1.760     1.747 
 2273  20040515  67013.328   S1  1.7721  1.7551     1  1.7678  1.7498    0.00    0.00     1.772     1.755 
 2281  20040526  73276.234   S1  1.7664  1.7444     1  1.7828  1.7488    0.01    0.00     1.766     1.744 
 2282  20040528  60952.992   S1  1.7701  1.7481     1   1.778   1.751    0.00    0.00     1.770     1.748 
 2289  20040605  67573.447   S1  1.7602  1.7402     1  1.7629  1.7409    0.00    0.00     1.760     1.740 
 2297  20040611  48962.017   S1  1.7606  1.7416     1  1.7699  1.7479    0.01    0.00     1.761     1.742 
 2301  20040619  54946.876   S1  1.7716  1.7496     1  1.7602  1.7482    0.01    0.00     1.772     1.750 
 2304  20040622  77153.716   S1  1.7662  1.7442     1  1.7647  1.7427    0.00    0.00     1.766     1.744 
 2308  20040704   2949.682   S1  1.7645  1.7445     1   1.791   1.756    0.02    0.01     1.764     1.744 
 2346  20040731  37473.944   S1  1.7735  1.7515     1  1.7886  1.7476    0.01    0.00     1.774     1.752 
 2347  20040802    64946.4   S1  1.7837  1.7517     1  1.7861  1.7506    0.00    0.00     1.784     1.752 
 2348  20040810  51343.177   S1  1.7698  1.7483     1  1.7824  1.7479    0.01    0.00     1.770     1.748 
 2356  20040816  29998.724   S1  1.7741  1.7446     1  1.7613  1.7398    0.01    0.00     1.774     1.745 
 2360  20040820  52752.503   S1  1.7734  1.7419     1  1.7847  1.7547    0.01    0.01     1.773     1.742 
 2364  20040823  11923.957   S1  1.7666  1.7446     1  1.7489  1.7304    0.01    0.01     1.767     1.745 
 2372  20040831  59426.737   S1  1.7673  1.7453     1  1.7741  1.7446    0.00    0.00     1.767     1.745 
 2373  20040908   4286.649   S1  1.7652  1.7432     1  1.7615  1.7275    0.00    0.01     1.765     1.743 
 2378  20040912  78944.576   S1  1.7588  1.7368     1   1.751   1.729    0.00    0.00     1.759     1.737 
 2379  20040913  18840.828   S1  1.7657  1.7437     1   1.767    1.75    0.00    0.00     1.766     1.744 
 2381  20040921   1383.423   S1  1.8013  1.7653     1  1.7382  1.7162    0.04    0.03     1.801     1.765 
 2382  20040921  57975.786   S1  1.7494  1.7434     1  1.7883  1.7533    0.02    0.01     1.749     1.743 
 2388  20040926  14597.402   S1  1.7657  1.7437     1  1.7575  1.7355    0.00    0.00     1.766     1.744 
 2389  20041003  33476.426   S1  1.7608  1.7388     1   1.773  1.7435    0.01    0.00     1.761     1.739 
 2392  20041007    7328.07   S1  1.7687  1.7397     1  1.7628  1.7278    0.00    0.01     1.769     1.740 
 2396  20041011  61318.043   S1  1.7607  1.7387     1  1.7361  1.7141    0.01    0.01     1.761     1.739 
 2399  20041015  37334.325   S1  1.7651  1.7356     1  1.7634  1.7299    0.00    0.00     1.765     1.736 
 2405  20041025  82076.228   S1  1.7623  1.7328     1  1.7522  1.7207    0.01    0.01     1.762     1.733 
 2406  20041026  71813.326   S1  1.7536  1.7316     1  1.7509  1.7164    0.00    0.01     1.754     1.732 
 2410  20041029  74674.167   S1  1.7614  1.7314     1  1.7747  1.7417    0.01    0.01     1.761     1.731 
 2443  20041120  69823.179   S1  1.7536  1.7316     1  1.7878  1.7428    0.02    0.01     1.754     1.732 
 2444  20041120  83929.223   S1  1.7793  1.7388     1  1.7569  1.7349    0.01    0.00     1.779     1.739 
 2445  20041121  66334.534   S1  1.7738  1.7418     1  1.7875  1.7465    0.01    0.00     1.774     1.742 
 2446  20041123   4193.522   S1  1.7697  1.7402     1  1.7867  1.7487    0.01    0.00     1.770     1.740 
 2450  20041129  85393.874   S1    1.75   1.728     1  1.7565   1.727    0.00    0.00     1.750     1.728 
 2451  20041202   9054.774   S1  1.7541  1.7246     1  1.7406  1.7186    0.01    0.00     1.754     1.725 
 2458  20041213  25176.996   S1  1.7662  1.7302     1  1.7776  1.7366    0.01    0.00     1.766     1.730 
 2462  20041217  26909.334   S1  1.7537  1.7217     1  1.7329  1.7109    0.01    0.01     1.754     1.722 
 2465  20041219  56333.141   S1  1.7597  1.7247     1  1.7666  1.7281    0.00    0.00     1.760     1.725 
 2474  20041223  50781.107   S1  1.7627  1.7242     1  1.7552  1.7137    0.00    0.01     1.763     1.724 
 2495  20050111  24751.527   S1  1.7476  1.7166     1  1.7596  1.7161    0.01    0.00     1.748     1.717 
 2496  20050112  40222.358   S1  1.7515   1.718     1  1.7816  1.7386    0.02    0.01     1.752     1.718 
 2507  20050126  76050.914   S1  1.9053  1.8548     1  1.9153  1.8698    0.01    0.01     1.905     1.855 
 2508  20050128  15594.037   S1  1.9019  1.8534     1  1.9099  1.8539    0.00    0.00     1.902     1.853 
 2511  20050206  18019.939   S1  1.8553  1.8243     1  1.8781  1.8211    0.01    0.00     1.855     1.824 
 2518  20050216   26792.72   S1  1.8299  1.7959     1  1.8333  1.7863    0.00    0.01     1.830     1.796 
 2520  20050219  75950.242   S1   1.834  1.7975     1  1.8243  1.7883    0.01    0.01     1.834     1.798 
 2530  20050321  79906.005   S1  1.7919  1.7699     1  1.7833  1.7638    0.00    0.00     1.792     1.770 
 2531  20050326  35633.347   S1  1.7932  1.7712     1  1.7888  1.7668    0.00    0.00     1.793     1.771 
 2532  20050328  12316.195   S1      --      --     2      --      --      --      --     1.792     1.770 
 2534  20050403  58571.655   S1  1.7925  1.7705     1  1.7778  1.7713    0.01    0.00     1.792     1.770 
 2536  20050407  35873.948   S1  1.7982  1.7692     1  1.8073  1.7793    0.01    0.01     1.798     1.769 
 2537  20050409   4712.767   S1  1.7852  1.7637     1  1.7951  1.7606    0.01    0.00     1.785     1.764 
 2538  20050411  25860.299   S1  1.7983  1.7668     1  1.7753  1.7533    0.01    0.01     1.798     1.767 
 2539  20050411  78666.087   S1    1.79   1.768     1  1.8177  1.7712    0.02    0.00     1.790     1.768 
 2540  20050412  68324.564   S1  1.7883  1.7663     1  1.7733  1.7513    0.01    0.01     1.788     1.766 
 2541  20050416  81355.551   S1  1.7823  1.7603     1  1.7936  1.7716    0.01    0.01     1.782     1.760 
 2542  20050418  39632.058   S1  1.7807  1.7587     1  1.7831  1.7611    0.00    0.00     1.781     1.759 
 2544  20050429  50989.851   S1  1.7797  1.7632     1  1.7877  1.7667    0.00    0.00     1.780     1.763 
 2546  20050501  29969.339   S1  1.7731  1.7601     1  1.7842  1.7622    0.01    0.00     1.773     1.760 
 2552  20050509  34278.076   S1  1.7895   1.768     1  1.7741  1.7521    0.01    0.01     1.790     1.768 
 2553  20050509  79041.108   S1  1.7759  1.7574     1   1.794    1.75    0.01    0.00     1.776     1.757 
 2558  20050520  11256.157   S1  1.7914  1.7694     1  1.8218  1.7773    0.02    0.00     1.791     1.769 
 2561  20050527  23557.012   S1   1.781   1.759     1  1.7883  1.7383    0.00    0.01     1.781     1.759 
 2563  20050531  16045.505   S1  1.7872  1.7652     1  1.7934  1.7634    0.00    0.00     1.787     1.765 
 2566  20050603  23340.767   S1  1.7819  1.7599     1  1.7653  1.7443    0.01    0.01     1.782     1.760 
 2571  20050620  82161.174   S1   1.783  1.7685     1  1.7995   1.771    0.01    0.00     1.783     1.768 
 2576  20050703  47820.418   S1  1.7833  1.7653     1  1.7763  1.7688    0.00    0.00     1.783     1.765 
 2587  20050717  37857.426   S1  1.8152  1.7817     1  1.8335   1.803    0.01    0.01     1.815     1.782 
 2588  20050720   4229.861   S1    1.79   1.768     1  1.8286  1.7726    0.02    0.00     1.790     1.768 
 2593  20050805  48592.052   S1  1.7925  1.7705     1  1.8061  1.7846    0.01    0.01     1.792     1.770 
 2596  20050809   72926.08   S1  1.8028  1.7728     1  1.7721  1.7656    0.02    0.00     1.803     1.773 
 2600  20050820  85835.343   S1  1.7901  1.7681     1  1.7889  1.7669    0.00    0.00     1.790     1.768 
 2601  20050821  39343.286   S1  1.7789  1.7624     1  1.7902  1.7562    0.01    0.00     1.779     1.762 
 2602  20050824  43062.999   S1  2.2936  2.1716     2  2.0108  1.8888    0.12    0.13     1.826     1.790 
 2603  20050825  12869.858   S1  1.8261  1.7901     1  1.7617  1.7162    0.04    0.04     1.826     1.790 
 2608  20050904  51735.341   S1  1.7916  1.7696     1  1.7607  1.7547    0.02    0.01     1.792     1.770 
 2619  20050922  12119.163   S1  1.8791  1.8406     1  1.8942  1.8472    0.01    0.00     1.879     1.841 
 2623  20050929  24194.474   S1  1.8611  1.8391     1  1.8763  1.8493    0.01    0.01     1.861     1.839 
 2625  20050930  63252.879   S1  1.8712  1.8342     1  1.8793  1.8318    0.00    0.00     1.871     1.834 
 2627  20051012  43209.052   S1  1.8278  1.8213     1  1.8443  1.8143    0.01    0.00     1.828     1.821 
 2628  20051020   8528.081   S1  1.8382  1.8087     1  1.8104  1.8039    0.02    0.00     1.838     1.809 
 2629  20051021  50462.895   S1  1.8238  1.8023     1  1.8404  1.8074    0.01    0.00     1.824     1.802 
 2631  20051027   19823.21   S1  1.8319  1.7944     1  1.8644  1.8254    0.02    0.02     1.832     1.794 
 2633  20051028  66455.352   S1  1.8175  1.7975     1  1.8474  1.8014    0.02    0.00     1.817     1.798 
 2634  20051031  79265.834   S1  1.8248  1.7913     1  1.8496  1.7951    0.01    0.00     1.825     1.791 
 2638  20051107   9044.551   S1  1.8256  1.7936     1   1.822   1.783    0.00    0.01     1.826     1.794 
 2640  20051109  60120.052   S1  1.8207  1.7917     1   1.819  1.7885    0.00    0.00     1.821     1.792 
 2644  20051117  45233.074   S1  1.8122  1.7902     1  1.8313  1.7943    0.01    0.00     1.812     1.790 
 2648  20051127   82515.86   S1  1.8122  1.7852     1  1.8151  1.7891    0.00    0.00     1.812     1.785 
 2659  20051211  19681.899   S1  1.8131  1.7811     1  1.8133  1.7793    0.00    0.00     1.813     1.781 
 2666  20060111  31730.432   S1  1.7981  1.7671     1   1.814  1.7705    0.01    0.00     1.798     1.767 
 2667  20060115  14584.694   S1  1.7923  1.7703     1  1.8327  1.7897    0.02    0.01     1.792     1.770 
 2668  20060117  24597.852   S1  1.7911  1.7641     1  1.7946  1.7726    0.00    0.00     1.791     1.764 
 2670  20060121  15175.221   S1   1.793  1.7625     1  1.7835  1.7535    0.01    0.01     1.793     1.762 
 2675  20060130  49703.582   S1  1.7855  1.7555     1   1.806   1.784    0.01    0.02     1.786     1.756 
 2676  20060203  26936.487   S1  1.7835  1.7535     1  1.7897  1.7677    0.00    0.01     1.784     1.754 
 2677  20060206   3736.521   S1  1.7784  1.7564     1  1.7948  1.7623    0.01    0.00     1.778     1.756 
 2679  20060213  47469.517   S1  1.7807  1.7587     1  1.7935  1.7715    0.01    0.01     1.781     1.759 
 2683  20060218   8225.521   S1    1.79   1.768     1   1.811  1.7655    0.01    0.00     1.790     1.768 
 2685  20060223  84166.643   S1  1.7745  1.7525     1  1.8015  1.7615    0.02    0.01     1.774     1.752 
 2686  20060224   9070.063   S1  1.7847  1.7537     1  1.8026  1.7581    0.01    0.00     1.785     1.754 
 2688  20060228  11850.683   S1  1.7864  1.7519     1  1.8007  1.7707    0.01    0.01     1.786     1.752 
 2689  20060228  33657.073   S1  1.7823  1.7603     1  1.7839  1.7544    0.00    0.00     1.782     1.760 
 2690  20060228  44827.166   S1  1.7836  1.7556     1  1.7908  1.7518    0.00    0.00     1.784     1.756 
 2692  20060304  67094.927   S1   1.776   1.754     1  1.7875  1.7655    0.01    0.01     1.776     1.754 
 2693  20060306   9359.574   S1  1.7817  1.7507     1  1.8276  1.7756    0.03    0.01     1.782     1.751 
 2694  20060306  55358.261   S1  1.7702  1.7482     1  1.7745  1.7465    0.00    0.00     1.770     1.748 
 2695  20060309  53514.192   S1  1.7761  1.7551     1  1.7786  1.7566    0.00    0.00     1.776     1.755 
 2696  20060313    726.354   S1  1.7844  1.7624     1  1.7598  1.7538    0.01    0.00     1.784     1.762 
 2700  20060321    4978.69   S1  1.7789  1.7569     1  1.7702  1.7362    0.00    0.01     1.779     1.757 
 2704  20060327  20148.923   S1  1.7705  1.7485     1  1.7867  1.7647    0.01    0.01     1.770     1.748 
 2710  20060413  39028.721   S1  1.7727  1.7507     1  1.7901  1.7681    0.01    0.01     1.773     1.751 
 2712  20060415  19858.501   S1  1.7751  1.7546     1    1.79  1.7625    0.01    0.00     1.775     1.755 
 2713  20060415   65681.08   S1  1.7821  1.7521     1  1.7875   1.753    0.00    0.00     1.782     1.752 
 2715  20060421  74183.715   S1  1.7732  1.7512     1  1.7932  1.7542    0.01    0.00     1.773     1.751 
 2717  20060427  85912.029   S1  1.7756  1.7536     1  1.7739  1.7454    0.00    0.00     1.776     1.754 
 2719  20060429  44389.712   S1  1.7805  1.7585     1  1.7586  1.7441    0.01    0.01     1.780     1.758 
 2722  20060505  84721.603   S1   1.778  1.7575     1  1.7921  1.7621    0.01    0.00     1.778     1.758 
 2723  20060507  77726.918   S1  1.7884  1.7574     1  1.7752  1.7557    0.01    0.00     1.788     1.757 
 2724  20060509  51004.981   S1  1.7889  1.7569     1  1.8003  1.7633    0.01    0.00     1.789     1.757 
 2725  20060510  27796.301   S1  1.7768  1.7588     1  1.7878  1.7558    0.01    0.00     1.777     1.759 
 2726  20060512  41551.838   S1  1.7928  1.7628     1  1.7571  1.7511    0.02    0.01     1.793     1.763 
 2727  20060514  21714.231   S1  1.7769  1.7549     1  1.7868  1.7568    0.01    0.00     1.777     1.755 
 2728  20060522   2314.276   S1  1.7873  1.7653     1  1.7737  1.7537    0.01    0.01     1.787     1.765 
 2729  20060522  36617.179   S1  1.7735  1.7575     1  1.7543  1.7483    0.01    0.01     1.774     1.758 
 2730  20060523  66232.514   S1   1.778    1.76     1  1.7965   1.766    0.01    0.00     1.778     1.760 
 2731  20060528  17480.976   S1  1.7837  1.7617     1  1.7942  1.7552    0.01    0.00     1.784     1.762 
 2733  20060530  69556.165   S1  1.7799  1.7584     1  1.8009  1.7689    0.01    0.01     1.780     1.758 
 2737  20060614   45831.59   S1  1.7833  1.7663     1  1.8001  1.7746    0.01    0.00     1.783     1.766 
 2739  20060615  17820.879   S1  1.7871  1.7671     1  1.7789  1.7569    0.00    0.01     1.787     1.767 
 2740  20060619   5233.764   S1  1.7927  1.7632     1  1.8069  1.7734    0.01    0.01     1.793     1.763 
 2741  20060622   62388.63   S1   1.783   1.768     1  1.7742  1.7677    0.00    0.00     1.783     1.768 
 2743  20060625  27211.484   S1  1.7798  1.7578     1  1.7995  1.7695    0.01    0.01     1.780     1.758 
 2745  20060703   8544.391   S1  1.7933  1.7713     1  1.7803  1.7738    0.01    0.00     1.793     1.771 
 2749  20060708  16243.619   S1  1.7867  1.7647     1  1.7837  1.7592    0.00    0.00     1.787     1.765 
 2751  20060717  38220.736   S1  1.7878  1.7658     1  1.7999  1.7779    0.01    0.01     1.788     1.766 
 2755  20060729  14855.354   S1  1.7973  1.7753     1  1.7993  1.7778    0.00    0.00     1.797     1.775 
 2762  20060811  60998.551   S1  1.7944  1.7724     1  1.7864  1.7774    0.00    0.00     1.794     1.772 
 2763  20060813  82221.576   S1  1.8043  1.7738     1  1.8186  1.7841    0.01    0.01     1.804     1.774 
 2773  20060909  48003.517   S1  1.8115  1.7795     1  1.7969  1.7639    0.01    0.01     1.812     1.780 
 2778  20060915  30332.178   S1  1.8059  1.7749     1  1.8027  1.7817    0.00    0.00     1.806     1.775 
 2781  20060917  69018.423   S1  1.8015  1.7795     1  1.8027  1.7682    0.00    0.01     1.802     1.780 
 2783  20060920  55958.093   S1   1.802  1.7805     1  1.8055   1.778    0.00    0.00     1.802     1.780 
 2789  20060928   4622.782   S1      --      --     1  1.8316  1.7776      --      --     1.832     1.778 
 2790  20060929  35679.567   S1  1.8014  1.7799     1  1.7983  1.7763    0.00    0.00     1.801     1.780 
 2791  20060930   9050.844   S1   1.795  1.7765     1  1.8093  1.7778    0.01    0.00     1.795     1.776 
 2794  20061006  60326.896   S1  1.8046  1.7751     1    1.81  1.7745    0.00    0.00     1.805     1.775 
 2795  20061007  36489.344   S1  1.8045  1.7775     1  1.8119  1.7779    0.00    0.00     1.804     1.778 
 2797  20061012  20183.423   S1  1.7988  1.7768     1  1.8015  1.7655    0.00    0.01     1.799     1.777 
 2798  20061012  42718.637   S1  1.8008  1.7788     1   1.811  1.7895    0.01    0.01     1.801     1.779 
 2799  20061013  65176.116   S1  1.7997  1.7777     1  1.8166  1.7746    0.01    0.00     1.800     1.778 
 2800  20061021  56348.304   S1  1.7949  1.7734     1  1.8038  1.7708    0.00    0.00     1.795     1.773 
 2802  20061022  44621.666   S1  1.7968  1.7748     1  1.8095   1.778    0.01    0.00     1.797     1.775 
 2803  20061023  49676.304   S1   1.812   1.781     1  1.7882  1.7662    0.01    0.01     1.812     1.781 
 2805  20061031  44375.346   S1  1.7962  1.7742     1  1.8261  1.7831    0.02    0.01     1.796     1.774 
 2807  20061105  78059.139   S1   1.805   1.775     1  1.8008  1.7688    0.00    0.00     1.805     1.775 
 2810  20061108  20042.516   S1  1.7917  1.7697     1   1.784   1.762    0.00    0.00     1.792     1.770 
 2811  20061110  22488.648   S1  1.7929  1.7719     1  1.7958  1.7648    0.00    0.00     1.793     1.772 
 2812  20061111  39270.793   S1  1.8068  1.7688     1  1.8182  1.7762    0.01    0.00     1.807     1.769 
 2815  20061121  55412.445   S1  1.7938  1.7718     1  1.7991  1.7771    0.00    0.00     1.794     1.772 
 2817  20061201  29486.268   S1  1.7832  1.7537     1  1.7868  1.7428    0.00    0.01     1.783     1.754 
 2818  20061201  57514.558   S1  1.7796  1.7576     1  1.7703  1.7503    0.01    0.00     1.780     1.758 
 2820  20061205  19333.562   S1   1.794   1.761     1  1.7945  1.7645    0.00    0.00     1.794     1.761 
 2823  20061212   19882.18   S1  1.8941  1.8451     1  1.8656  1.8281    0.02    0.01     1.894     1.845 
 2827  20061221  35807.445   S1  1.9057  1.8687     1  1.8852  1.8437    0.01    0.01     1.906     1.869 
 2830  20061224  54971.983   S1  1.8816  1.8436     1  1.8852  1.8447    0.00    0.00     1.882     1.844 
 2834  20061230  83371.233   S1  1.8572  1.8352     1  1.8836  1.8421    0.01    0.00     1.857     1.835 
 2836  20070113  42988.623   S1  1.8337  1.8037     1  1.8498  1.8273    0.01    0.01     1.834     1.804 
 2837  20070115  63461.029   S1  1.8378  1.8093     1  1.8382  1.8127    0.00    0.00     1.838     1.809 
 2840  20070120  38918.354   S1  1.8442  1.8077     1  1.8263  1.8053    0.01    0.00     1.844     1.808 
 2844  20070129  79768.305   S1  1.8348  1.8058     1  1.8703  1.8148    0.02    0.00     1.835     1.806 
 2846  20070207  75644.016   S1  1.8254  1.7959     1  1.8048  1.7908    0.01    0.00     1.825     1.796 
 2847  20070211   1060.316   S1  1.8211  1.7931     1  1.8244  1.7959    0.00    0.00     1.821     1.793 
 2850  20070217  25417.625   S1  1.8232  1.7987     1  1.8452  1.8067    0.01    0.00     1.823     1.799 
 2852  20070221  76004.551   S1  1.8289  1.7919     1  1.8198  1.7843    0.00    0.00     1.829     1.792 
 2853  20070222   27115.59   S1  1.8205  1.7935     1  1.8113  1.7918    0.01    0.00     1.821     1.794 
 2856  20070224  67954.145   S1  1.8297  1.7962     1  1.8281  1.7931    0.00    0.00     1.830     1.796 
 2857  20070225   25095.31   S1  1.8236  1.7966     1  1.8218  1.8003    0.00    0.00     1.824     1.797 
